"","run","agent","RunAgentsurprise_lone_mean","RunAgentsurprise_lone_max","RunAgentsurprise_cond_mean","RunAgentsurprise_cond_max","RunAgentsurprise_cond2_mean","RunAgentsurprise_cond2_max","RunAgentblnkt_surprise_lone_mean","RunAgentblnkt_surprise_lone_max","RunAgentblnkt_surprise_cond_mean","RunAgentblnkt_surprise_cond_max","RunAgentblnkt_surprise_cond2_mean","RunAgentblnkt_surprise_cond2_max","RunAgentint_surprise_lone_mean","RunAgentint_surprise_lone_max","RunAgentint_surprise_cond_mean","RunAgentint_surprise_cond_max","RunAgentint_surprise_cond2_mean","RunAgentint_surprise_cond2_max"
"98",1,36,5.98125684185606,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.45465855587121,8.34854,5.81451574810606,8.34854,6.04149927556818,8.34854,5.4561899905303,8.34854,5.7799171780303,8.34854,6.04518205018939,8.34854
"99",1,37,5.98273922348485,8.34854,6.21888599905303,8.34854,6.41595213541667,8.34854,5.45230459280303,8.34854,5.82573165719697,8.34854,6.05979194602273,8.34854,5.42693902462121,8.34854,5.75341096117424,8.34854,6.02418356534091,8.34854
"100",1,38,5.98427872632576,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.45465473484848,8.34854,5.82185229166667,8.34854,6.05599638731061,8.34854,5.40646649147727,8.34854,5.7297220407197,8.34854,6.00103633522727,8.34854
"101",1,39,5.98952986268939,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.45465473484848,8.34854,5.82185229166667,8.34854,6.05599638731061,8.34854,5.60917247632576,8.34854,5.92398208806818,8.34854,6.16988310132576,8.34854
"102",1,40,5.98335099905303,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.45465855587121,8.34854,5.81451574810606,8.34854,6.04149927556818,8.34854,5.52271348011364,8.34854,5.8417129782197,8.34854,6.09070908617424,8.34854
"103",1,41,5.98263774621212,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.44190123106061,8.34854,5.78601301136364,8.34854,6.01143651988636,8.34854,5.45256439867424,8.34854,5.77776308238636,8.34854,6.04348599905303,8.34854
"104",1,42,5.97935578598485,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.44079033143939,8.34854,5.77232379261364,8.34854,6.00183983901515,8.34854,5.44811910984849,8.34854,5.77776308238636,8.34854,6.04348599905303,8.34854
"105",1,43,5.98428753314394,8.34854,6.21691682291667,8.34854,6.4139829592803,8.34854,5.35635475852273,8.34854,5.68263089015151,8.34854,5.91241557291667,8.34854,5.45011717329545,8.34854,5.77562576231061,8.34854,6.0400298342803,8.34854
"106",1,44,5.98336168560606,8.34854,6.21197557291667,8.34854,6.41000618844697,8.34854,5.35461458806818,8.34854,5.68342889204545,8.34854,5.91833082859849,8.34854,5.45537198863636,8.34854,5.78095472064394,8.34854,6.04561118371212,8.34854
"107",1,45,5.98387888257576,8.34854,6.21691682291667,8.34854,6.4139829592803,8.34854,5.36008632575758,8.34854,5.69240143939394,8.34854,5.92641715435606,8.34854,5.44326758996212,8.34854,5.77608308238636,8.34854,6.0400298342803,8.34854
"108",1,46,5.97848272253788,8.34854,6.2100063967803,8.34854,6.40803701231061,8.34854,5.34233689393939,8.34854,5.66922082859849,8.34854,5.90921321969697,8.34854,5.45142970170455,8.34854,5.77714753314394,8.34854,6.04188512784091,8.34854
"109",1,47,5.98209287878788,8.34854,6.2100063967803,8.34854,6.40803701231061,8.34854,5.3678567092803,8.34854,5.69357069128788,8.34854,5.92202224905303,8.34854,5.4450428125,8.34854,5.77760370265151,8.34854,6.04188512784091,8.34854
"110",1,48,5.98601025568182,8.34854,6.21888599905303,8.34854,6.41595213541667,8.34854,5.37641947916667,8.34854,5.72511649147727,8.34854,5.96056804450758,8.34854,5.45537926136364,8.34854,5.77850955018939,8.34854,6.0432821969697,8.34854
